auction_id,item_id,context,item_level,buyout,quantity,time_left
930559997,4052,1,9,24039900,1,LONG
930560067,36606,1,9,1152690800,1,LONG
930560115,106540,,9,83935300,1,LONG
930560159,15178,1,9,22651000,1,LONG
930560208,36607,22,9,1264897300,1,LONG
930560250,151993,6,28,1573021600,1,LONG
930560288,15139,1,9,10384200,1,LONG
930560326,15551,1,9,93100600,1,LONG
930560366,15551,1,9,43860400,1,LONG
930560403,10135,1,9,10687600,1,LONG
930560451,151645,11,28,1250000100,1,LONG
930560484,8305,1,9,37777400,1,LONG
930560527,6424,1,9,18478100,1,LONG
930560570,106417,,9,54313200,1,LONG
930560605,15391,,9,60697000,1,LONG
930560654,15124,1,9,38001300,1,LONG
930560696,8313,1,9,59377000,1,LONG
930560743,10272,1,9,4635700,1,LONG
930560778,2194,1,9,14998100,1,LONG
930560807,15613,1,9,47917400,1,LONG
930560849,10240,1,9,27010000,1,LONG
930560898,6571,1,9,28086300,1,LONG
930560941,13105,,9,112394000,1,LONG
930560977,14856,,9,34627000,1,LONG
930561021,15663,1,9,112592300,1,LONG
930561071,116497,,9,32472900,1,LONG
930561092,10383,1,9,23370300,1,LONG
930561154,31149,1,9,94707400,1,LONG
930561189,106463,,9,70639700,1,LONG
930561251,4721,1,9,19765600,1,LONG
930561337,14221,,9,33784900,1,LONG
930561373,116504,,9,114484400,1,LONG
930561432,13010,,9,119366100,1,LONG
930561496,25215,2,9,13033400,1,LONG
930561688,9931,1,9,43010300,1,LONG
930561730,24809,1,9,105158200,1,LONG
930561766,15971,53,9,51838700,1,LONG
930561820,35593,1,9,121378700,1,LONG
930561868,116474,,9,39489200,1,LONG
930561905,15651,,9,58473700,1,LONG
930561945,24981,36,9,32297100,1,LONG
930561982,164547,14,28,284568800,1,LONG
930562010,25077,36,9,30629400,1,LONG
930562047,66956,,9,431770200,1,LONG
930562084,14657,1,9,16287300,1,LONG
930562121,14982,1,9,56551200,1,LONG
930562155,87487,,9,40168800,1,LONG
930562182,25233,36,9,136735200,1,LONG
930562217,15968,,9,89073600,1,LONG
930562255,14248,1,9,27964500,1,LONG
930562293,15510,1,9,65761200,1,LONG
930562334,24732,36,9,27925900,1,LONG
930562367,14297,,9,420202800,1,LONG
930562404,14297,,9,420202800,1,LONG
930562438,14961,,9,107356600,1,LONG
930562475,10364,1,9,52730600,1,LONG
930562512,8118,54,9,24981600,1,LONG
930562550,14964,,9,30741700,1,LONG
930562587,15967,,9,341760900,1,LONG
930562623,811,1,9,754900100,1,LONG
930562649,15616,1,9,90910500,1,LONG
930562680,36141,1,9,38000000,1,LONG
930562706,21803,,28,106210000,1,LONG
930562745,14294,,9,17256300,1,LONG
930562772,118817,29,9,1347951200,1,LONG
930562810,25168,1,9,46693100,1,LONG
930562844,7331,1,9,80859200,1,LONG
930562883,15661,,9,57092100,1,LONG
930562908,25212,1,9,498741300,1,LONG
930562958,13064,,9,213093800,1,LONG
930562991,15374,1,9,25091100,1,LONG
930563032,15140,1,9,53257000,1,LONG
930563074,15557,,9,120480700,1,LONG
930563104,13084,,9,30554900,1,LONG
930563145,15659,,9,27151700,1,LONG
930563180,13056,,9,40327800,1,LONG
930563220,9966,1,9,13133100,1,LONG
930563256,14559,1,9,42631700,1,LONG
930563305,15681,,9,73261500,1,LONG
930563350,13114,29,9,52659100,1,LONG
930563386,42550,,,513448600,1,LONG
930563419,14203,1,9,34042400,1,LONG
930563461,15986,,9,194954800,1,LONG
930563494,9486,1,9,328175000,1,LONG
930563529,163933,54,28,122609100,1,LONG
930563571,116549,,9,62800000,1,LONG
930563618,15966,,9,9815800,1,LONG
930563655,24697,36,9,213070400,1,LONG
930563691,15650,,9,110199700,1,LONG
930563729,4681,,28,1556063800,1,LONG
930563755,9860,1,9,33627700,1,LONG
930563792,15114,1,28,17266300,1,LONG
930563835,25229,2,9,53599700,1,LONG
930563869,14972,,9,268123600,1,LONG
930563900,14790,,9,42544800,1,LONG
930563937,37803,36,9,125570400,1,LONG
930563999,15112,1,9,36259600,1,LONG
930564040,6433,1,9,31045200,1,LONG
930564067,4079,1,9,227116000,1,LONG
930564110,4731,1,9,13812800,1,LONG
930564144,25172,2,9,84789600,1,LONG
930564181,164271,11,28,1004047400,1,LONG
930564210,4778,14,28,27515200,1,LONG
930564239,106547,,9,113163500,1,LONG
930564272,12978,,9,350587200,1,LONG
930564306,15642,,9,97737300,1,LONG
930564344,15600,53,9,62125100,1,LONG
930564376,90584,,9,554795800,1,LONG
930564411,9292,1,9,26139800,1,LONG
930564440,24818,1,9,9837400,1,LONG
930564472,163953,54,28,289804000,1,LONG
930564503,19228,,,219687500,1,LONG
930564536,10111,1,9,24452100,1,LONG
930564565,116609,,9,64730000,1,LONG
930564590,36405,36,9,257342800,1,LONG
930564617,87510,22,9,2288783100,1,LONG
930564647,24744,2,9,18857400,1,LONG
930564669,15311,1,9,137131100,1,LONG
930564700,15622,,9,70248800,1,LONG
930564723,15390,1,9,25210600,1,LONG
930564761,4077,1,9,99979000,1,LONG
930564792,14458,,9,68528600,1,LONG
930564822,6201,,9,59825600,1,LONG
930564850,14331,,9,60994600,1,LONG
930564880,1988,1,9,51503400,1,LONG
930564915,7752,1,9,2464708200,1,LONG
930564941,14197,,9,89725600,1,LONG
930564974,24585,1,9,27119800,1,LONG
930565002,9745,37,9,41458800,1,LONG
930565022,31276,1,9,146945100,1,LONG
930565046,8157,1,9,90724100,1,LONG
930565084,14975,,9,20524200,1,LONG
930565105,164363,14,28,178352400,1,LONG
930565125,15593,1,9,80486800,1,LONG
930565158,15333,1,9,71368400,1,LONG
930566282,36648,1,9,2000009300,1,LONG
930566638,36619,1,9,10000009600,1,LONG
930567204,36566,1,9,27777200,1,LONG
930567651,36495,1,9,20207200,1,LONG
930568910,24689,,9,504600,1,LONG
930569251,24670,,,501300,1,LONG
930570409,32753,3,28,708800,1,LONG
930571386,25306,,9,526100,1,LONG
930572101,13135,3,9,1205600,1,LONG
930572495,141289,,9,505800,1,LONG
930574149,23816,14,28,505100,1,LONG
930575318,23811,14,28,452600,1,LONG
930576094,25347,3,9,503800,1,LONG
930580104,4719,1,9,37394900,1,LONG
930580786,15182,53,9,37204900,1,LONG
930580815,15312,1,9,58355200,1,LONG
930580849,14126,,28,615168400,1,LONG
930580888,14320,,9,63971000,1,LONG
930580919,94104,,28,140041200,1,LONG
930580955,14420,,9,79547200,1,LONG
930580989,24702,1,9,126714800,1,LONG
930581025,14308,,9,30659200,1,LONG
930581066,25106,1,9,29330500,1,LONG
930581111,14157,1,28,310147900,1,LONG
930581142,24807,1,9,90353400,1,LONG
930581176,15131,1,9,42884300,1,LONG
930581212,14743,1,9,40784300,1,LONG
930581238,15117,1,9,7432500,1,LONG
930581280,22383,,,600372600,1,LONG
930581314,25200,1,9,47879800,1,LONG
930581359,106569,29,9,69951500,1,LONG
930581385,14124,1,9,28693400,1,LONG
930581435,15433,,9,93852500,1,LONG
930581473,36123,1,9,53816200,1,LONG
930581510,7455,53,9,37815400,1,LONG
930581544,118802,,,2254920400,1,LONG
930581581,15157,,9,26562100,1,LONG
930581623,9512,1,9,131867500,1,LONG
930581664,14162,1,9,38005600,1,LONG
930581696,14327,,9,75379000,1,LONG
930581739,9856,,9,28547900,1,LONG
930581771,106432,,9,59978300,1,LONG
930581809,15502,54,9,86449700,1,LONG
930581854,14835,1,9,251538600,1,LONG
930581881,22282,,,2108050000,1,LONG
930581923,15675,1,9,106569600,1,LONG
930581969,14279,1,9,19993100,1,LONG
930582009,4726,1,9,8945900,1,LONG
930582046,15513,1,9,108404700,1,LONG
930582078,36862,,28,511716900,1,LONG
930582112,14910,54,9,60342100,1,LONG
930582160,9483,1,9,107091400,1,LONG
930582187,15890,,9,103187800,1,LONG
930582219,14184,1,9,145952800,1,LONG
930582250,14260,1,9,40666100,1,LONG
930582284,14287,,9,70237500,1,LONG
930582319,15135,1,9,47546600,1,LONG
930582359,9920,1,9,17060900,1,LONG
930582398,15426,,9,35867800,1,LONG
930582438,9972,1,9,69161800,1,LONG
930582652,15652,1,9,35113700,1,LONG
930582697,106476,,9,36584800,1,LONG
930582725,6454,1,28,201515100,1,LONG
930582757,24924,1,9,110799200,1,LONG
930582796,1121,1,9,139690500,1,LONG
930582837,118828,,9,1027913200,1,LONG
930582881,24933,28,9,40980500,1,LONG
930582922,35211,,,287877400,1,LONG
930582953,164329,11,28,317936200,1,LONG
930582993,9836,1,9,115855800,1,LONG
930583020,3058,1,9,1135300,1,LONG
930583051,10289,53,9,50617700,1,LONG
930583082,14855,,9,80561800,1,LONG
930583120,116477,,9,5519100,1,LONG
930583146,1973,1,28,407637900,1,LONG
930583187,14177,54,9,86789800,1,LONG
930583214,10379,1,9,36595300,1,LONG
930583247,15385,1,9,53950500,1,LONG
930583271,106461,,9,49126400,1,LONG
930583305,18742,1,9,1513230700,1,LONG
930583339,14368,1,28,493749700,1,LONG
930583372,8295,54,9,24972300,1,LONG
930583416,36621,,,14413861700,1,LONG
930583445,9384,1,9,138586600,1,LONG
930583469,9835,,9,49202200,1,LONG
930583509,163967,54,28,1442320100,1,LONG
930583538,116678,,9,28206300,1,LONG
930583563,8318,1,9,40919200,1,LONG
930583606,24932,1,9,52773200,1,LONG
930583646,15116,,9,104350200,1,LONG
930583691,1718,54,9,92948700,1,LONG
930583719,14665,53,9,55873200,1,LONG
930583753,13033,1,9,98032700,1,LONG
930583787,9877,,9,26474800,1,LONG
930583821,15578,1,9,130395500,1,LONG
930583867,15578,54,9,130395500,1,LONG
930583901,14828,1,9,66656200,1,LONG
930583932,15943,1,9,34960600,1,LONG
930583959,15148,1,9,29544300,1,LONG
930584004,9769,54,9,928256700,1,LONG
930584036,15976,1,9,133047400,1,LONG
930584067,14953,54,9,123231900,1,LONG
930584104,87476,,9,8403732200,1,LONG
930584139,7111,1,9,37565900,1,LONG
930584172,14966,,9,313075900,1,LONG
930584201,35594,1,9,7501400,1,LONG
930584230,116461,,9,30721500,1,LONG
930584254,9970,1,9,8215400,1,LONG
930584288,106479,,9,46997200,1,LONG
930584320,10280,54,9,32705900,1,LONG
930584367,14933,,9,128023000,1,LONG
930584407,106420,,9,41236700,1,LONG
930584451,12531,1,9,115288500,1,LONG
930584487,164344,11,28,200000000,1,LONG
930584501,94099,,28,71612200,1,LONG
930584542,14115,,28,729362100,1,LONG
930584565,14131,54,9,26998300,1,LONG
930584598,14867,,9,45982700,1,LONG
930584634,10375,1,9,31177800,1,LONG
930584671,6422,1,9,33038600,1,LONG
930584707,14290,,9,18152800,1,LONG
930584737,25075,,9,49974000,1,LONG
930584773,7610,1,9,46522800,1,LONG
930584810,14593,1,9,37042300,1,LONG
930584841,36133,2,9,45996500,1,LONG
930584884,14296,1,9,10451400,1,LONG
930584915,14096,1,9,44462600,1,LONG
930584954,106452,,9,33728300,1,LONG
930584989,3302,1,9,65450600,1,LONG
930585025,15667,,,124408000,1,LONG
930585063,31142,27,9,87080400,1,LONG
930585098,164301,,,7139410000,1,LONG
930585142,15304,,9,304535500,1,LONG
930585174,7558,1,9,46184400,1,LONG
930585214,55301,36,9,287806500,1,LONG
930585248,14925,1,9,92268900,1,LONG
930585282,37752,36,9,80860000,1,LONG
930585322,14453,,9,231943500,1,LONG
930585363,12984,,9,20044900,1,LONG
930585411,8134,1,9,33694500,1,LONG
930585440,25030,1,9,141268000,1,LONG
930585498,15156,1,9,23224700,1,LONG
930585537,14460,1,,41742600,1,LONG
930585578,87695,,,299920800,1,LONG
930585612,15633,,9,51765000,1,LONG
930585643,15599,1,9,61353000,1,LONG
930585683,3279,,28,1736048600,1,LONG
930585720,164352,14,28,400781800,1,LONG
930585761,36140,1,9,36398000,1,LONG
930585794,15549,,9,100416200,1,LONG
930585832,4736,1,9,29751000,1,LONG
930585870,2100,1,9,418552100,1,LONG
930585911,31891,,,124165800,1,LONG
930585947,10078,,9,14950200,1,LONG
930586502,193877,11,28,140000000,1,LONG
930586643,36349,1,9,15945200,1,LONG
930587181,36138,1,9,27892600,1,LONG
930588013,163574,,28,10000000000,1,LONG
930588233,36124,1,9,64993900,1,LONG
930591791,201939,13,28,4999800,1,LONG
930592395,201937,13,28,2914000,1,LONG
930593246,201938,13,28,1004700,1,LONG
930594474,191234,13,28,9980000,1,LONG
930596387,201940,13,28,9999900,1,LONG
930597237,201936,13,28,1349800,1,LONG
930600975,188056,26,28,444444400,1,LONG
930603365,188047,26,28,29990200,1,LONG
930603533,172260,13,9,14991900,1,LONG
930603666,172262,13,9,14991400,1,LONG
930603795,172261,13,9,14991400,1,LONG
930604096,188045,26,28,74997900,1,LONG
930605130,188043,26,28,299998200,1,LONG
930605604,188056,26,28,444440000,1,LONG
930606101,82800,,6,16331300,1,LONG
930606307,82800,,6,3305000,1,LONG
930606336,82800,,6,3305000,1,LONG
930607058,1978,1,9,1362400800,1,LONG
930607117,14223,,9,39623400,1,LONG
930607155,24853,36,9,27198400,1,LONG
930607202,166834,11,,576053500,1,LONG
930607246,2164,1,9,820813100,1,LONG
930607289,164357,11,28,179801000,1,LONG
930607329,15366,1,9,82091700,1,LONG
930607381,15428,,,53006400,1,LONG
930607422,87454,,9,170479800,1,LONG
930607478,15507,54,9,42295000,1,LONG
930607523,106440,,9,45780800,1,LONG
930607571,14292,1,9,31338100,1,LONG
930607618,14271,1,9,44879700,1,LONG
930607661,24925,1,9,197707800,1,LONG
930607707,13003,1,9,35605700,1,LONG
930607753,87503,,,4306570700,1,LONG
930607790,7444,1,9,28050500,1,LONG
930607840,25250,1,9,18230800,1,LONG
930607895,10226,1,9,42881400,1,LONG
930607936,116696,,9,126533300,1,LONG
930607982,25228,2,9,111176300,1,LONG
930608019,14778,1,9,47535300,1,LONG
930608092,106496,,9,139811800,1,LONG
930608159,14183,37,9,74523000,1,LONG
930608208,14497,1,28,1412589200,1,LONG
930608251,15658,,9,197754500,1,LONG
930608990,191242,13,28,9170000,1,LONG
930609065,3419,14,28,500100,1,LONG
930609510,3424,14,28,500200,1,LONG
930609885,82800,,6,1399600,1,LONG
930609990,173134,13,9,14992900,1,LONG
930610085,82800,,6,17724800,1,LONG
930610259,2989,,9,3600000,1,LONG
930610300,14426,54,9,43421900,1,LONG
930610349,15514,,9,761292200,1,LONG
930610396,25015,1,9,22515500,1,LONG
930610558,82800,,6,999900,1,LONG
930610589,82800,,6,999900,1,LONG
930611947,15383,1,9,39879000,1,LONG
930612005,2800,,9,337832400,1,LONG
930612059,25240,1,9,2272806100,1,LONG
930612101,4722,1,9,35196100,1,LONG
930612138,24869,1,9,30165300,1,LONG
930612195,15965,,9,36651900,1,LONG
930612240,9958,1,,44774700,1,LONG
930612289,4714,1,9,25229100,1,LONG
930612336,14816,1,9,16488500,1,LONG
930612393,25281,3,,54459500,1,LONG
930612437,11027,1,28,2500000,1,LONG
930612481,31914,,,170050900,1,LONG
930612532,15501,1,9,115023100,1,LONG
930612584,15648,,,123217100,1,LONG
930612625,890,,9,15502400,1,LONG
930612661,9933,1,9,70571000,1,LONG
930612701,14241,1,9,5000000,1,LONG
930612737,116489,,9,150007600,1,LONG
930612807,10224,1,9,23067100,1,LONG
930612839,14268,1,9,26661100,1,LONG
930612888,2299,,9,116529300,1,LONG
930612944,15607,54,9,76916900,1,LONG
930612997,24222,1,9,19928500,1,LONG
930613081,15583,1,9,65421400,1,LONG
930613125,14912,1,9,40347800,1,LONG
930613177,15357,1,9,44633700,1,LONG
930613229,14284,,9,137992600,1,LONG
930613265,116542,,9,53551200,1,LONG
930613345,15310,54,9,32296400,1,LONG
930613368,10583,1,9,1140107700,1,LONG
930613418,10363,1,9,52669800,1,LONG
930613483,14464,1,9,45105600,1,LONG
930613518,2011,,9,207675400,1,LONG
930613553,720,1,9,103838400,1,LONG
930613620,10288,1,9,37997000,1,LONG
930613661,14926,1,9,87674000,1,LONG
930613713,15176,54,9,40792100,1,LONG
930613737,36579,1,9,535502800,1,LONG
930613810,4737,1,9,10912200,1,LONG
930613843,7443,,9,26262200,1,LONG
930613882,14317,1,9,109211500,1,LONG
930614006,169416,,9,61865100,1,LONG
930614037,36355,1,9,46778700,1,LONG
930614074,25311,1,9,6908500,1,LONG
930614108,8252,1,9,47864100,1,LONG
930614156,10164,1,9,39189800,1,LONG
930614211,14800,,9,83951000,1,LONG
930614250,4061,1,9,40576200,1,LONG
930614280,14416,1,9,42348700,1,LONG
930614367,14868,,9,16087500,1,LONG
930614400,25177,2,9,177407000,1,LONG
930614436,31340,,,549059100,1,LONG
930614468,3311,,28,1861773700,1,LONG
930614524,25171,1,9,232225300,1,LONG
930614553,15553,,9,81045500,1,LONG
930614592,13110,,9,476063200,1,LONG
930614629,9918,1,,79028500,1,LONG
930614655,15162,1,9,49955900,1,LONG
930614685,37765,,9,126837300,1,LONG
930614756,17050,,9,745418700,1,LONG
930614789,14653,1,9,19788900,1,LONG
930614812,15374,54,9,62101800,1,LONG
930614838,13048,,9,77652500,1,LONG
930614861,15168,1,9,12668000,1,LONG
930614883,14795,1,9,16333100,1,LONG
930614913,10369,1,9,12259600,1,LONG
930614950,116457,,9,62166700,1,LONG
930614982,25184,1,9,287725100,1,LONG
930615010,25120,2,9,45893900,1,LONG
930615031,14849,,9,13306200,1,LONG
930615073,15989,,9,191670700,1,LONG
930615107,14981,,9,74951300,1,LONG
930615139,13518,1,28,1008150600,1,LONG
930615173,9406,1,9,110585700,1,LONG
930615206,9808,1,9,1349700,1,LONG
930615242,24698,1,9,200105500,1,LONG
930615289,10088,1,9,28771400,1,LONG
930615321,19267,,,217230000,1,LONG
930615383,7482,1,9,43058300,1,LONG
930615468,14917,1,9,305567200,1,LONG
930615503,15962,1,9,134411000,1,LONG
930615544,32540,,28,655088200,1,LONG
930615586,14760,1,9,82526500,1,LONG
930615732,14910,54,9,60342100,1,LONG
930615775,10227,1,9,28716200,1,LONG
930615822,9420,1,9,286238400,1,LONG
930615849,9866,1,9,9234900,1,LONG
930615882,15515,1,9,72535800,1,LONG
930615918,14465,,9,44629600,1,LONG
930615961,13052,,9,397300200,1,LONG
930615999,10567,1,9,2133844600,1,LONG
930616045,14158,1,9,759763600,1,LONG
930616086,4830,14,28,37687600,1,LONG
930616129,15491,,9,86056700,1,LONG
930616239,14852,,9,16947200,1,LONG
930616287,36137,1,9,23246800,1,LONG
930616334,55300,,,3977300600,1,LONG
930616380,14759,1,9,66285000,1,LONG
930616415,15984,,,197702800,1,LONG
930616452,36134,1,9,102149400,1,LONG
930616496,9832,1,9,43362500,1,LONG
930616536,15641,,9,131643300,1,LONG
930620236,31226,36,9,117682600,1,LONG
930620286,14399,1,9,27692000,1,LONG
930620323,5422,,9,78284300,1,LONG
930620362,10572,1,9,1379417000,1,LONG
930620532,15166,1,9,10264100,1,LONG
930620568,15434,1,,48633100,1,LONG
930620620,9488,1,9,333135200,1,LONG
930620903,82800,,6,554600,1,LONG
930620920,82800,,6,554600,1,LONG
930620947,82800,,6,554600,1,LONG
930620965,82800,,6,554600,1,LONG
930621809,82800,,6,388888800,1,LONG
930623762,10570,1,9,2205421700,1,LONG
930623788,15122,1,9,36399500,1,LONG
930623817,13020,,9,182849900,1,LONG
930623848,14434,1,9,24121900,1,LONG
930623878,15975,1,9,137736700,1,LONG
930624410,199027,17,9,450000000,1,LONG
930633429,193539,13,28,1253900,1,LONG
930634118,193539,13,28,1253900,1,LONG
930634631,164292,,,2845094000,1,LONG
930634684,14921,1,9,33538600,1,LONG
930634718,52366,22,28,32954400,1,LONG
930634752,8320,54,9,43591500,1,LONG
930634790,3650,,,1164668000,1,LONG
930634827,21802,,28,88394400,1,LONG
930634862,14942,1,9,119788000,1,LONG
930634904,8028,1,28,314613400,1,LONG
930634943,13108,,9,34009200,1,LONG
930634973,14563,1,9,67360000,1,LONG
930635013,15512,1,9,70290400,1,LONG
930635047,15381,1,9,45705300,1,LONG
930635081,14666,1,9,39044000,1,LONG
930635120,14193,1,9,28789500,1,LONG
930635160,10181,1,9,7107000,1,LONG
930635183,25227,1,9,177204600,1,LONG
930635218,7413,,9,84609800,1,LONG
930635253,14269,54,9,38212600,1,LONG
930635291,15660,,9,39963900,1,LONG
930635318,14948,1,9,94425600,1,LONG
930635347,9869,1,9,43033100,1,LONG
930635386,934,,9,256671100,1,LONG
930635418,15891,1,9,116128100,1,LONG
930635448,31197,,,632208200,1,LONG
930635489,8289,1,9,26057700,1,LONG
930635529,14129,,9,35258100,1,LONG
930635558,4687,,28,1137767400,1,LONG
930635584,4732,54,9,28130000,1,LONG
930635636,12550,1,9,59301600,1,LONG
930635673,8161,1,9,226189900,1,LONG
930635706,15694,,9,29140900,1,LONG
930635713,55040,,28,3505100,1,LONG
930635746,15014,,9,49200100,1,LONG
930635781,14902,1,9,10889200,1,LONG
930635822,24730,36,9,25717700,1,LONG
930635855,14288,,9,291338900,1,LONG
930635882,14288,,,232240400,1,LONG
930635924,14815,,,7918300,1,LONG
930636100,13025,,9,146192900,1,LONG
930636126,15379,1,9,14071400,1,LONG
930636220,55031,,28,2258100,1,LONG
930636265,4075,1,9,191514000,1,LONG
930636304,44672,,9,145100900,1,LONG
930636335,25244,1,9,177745300,1,LONG
930636364,7357,1,9,49789000,1,LONG
930636394,15370,1,9,42458400,1,LONG
930636420,116473,,9,48383100,1,LONG
930636454,14367,54,9,28906600,1,LONG
930636489,14847,1,9,54660700,1,LONG
930636517,25202,1,9,17500400,1,LONG
930636549,6408,1,9,124511500,1,LONG
930636577,6408,54,9,124511500,1,LONG
930636607,116563,22,9,69314300,1,LONG
930636638,67124,,,106658800,1,LONG
930636672,15393,1,9,48533700,1,LONG
930636705,13099,,9,106083000,1,LONG
930636733,116486,,9,32240200,1,LONG
930636757,15577,,9,91348800,1,LONG
930636781,55040,,28,2005100,1,LONG
930636791,2912,,9,13449000,1,LONG
930636833,14441,,9,13996100,1,LONG
930636873,15169,1,9,47552100,1,LONG
930636904,15169,54,9,47552100,1,LONG
930636937,14729,1,9,31860400,1,LONG
930636965,8302,1,9,30235900,1,LONG
930636996,14656,1,9,41081400,1,LONG
930637029,9853,1,9,42481400,1,LONG
930637057,14266,1,9,6954900,1,LONG
930637163,14683,,9,45883400,1,LONG
930637195,15603,1,9,100222800,1,LONG
930637228,25105,36,9,32519700,1,LONG
930637265,15181,,9,8826600,1,LONG
930637291,9385,,9,729206600,1,LONG
930637321,15549,54,9,100416200,1,LONG
930637351,14801,1,9,38025600,1,LONG
